item_id,trial_brand,top1_count
https://mixsoon.co.kr/product/detail.html?product_no=385&cate_no=106&display_group=1,믹순,11
https://pioom.co.kr/product/%EC%8A%A4%ED%82%A8%EB%B0%94%EB%A6%AC%EC%8A%A4%ED%83%80-%EC%8C%80%EA%B2%A8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-500ml/226/category/12/display/1/,스킨바리스타,11
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176799&xcode=070&mcode=001&scode=002,코스알엑스,11
https://illiyoon.com/product/detail.html?product_no=275,일리윤,11
https://brmudkorea.com/product/detail.html?product_no=171&cate_no=90&display_group=1,비알엠유디,11
https://imfrom.co.kr/product/detail.html?product_no=246&cate_no=175&display_group=1,아임프롬,11
https://lagom.kr/product/detail.html?product_no=132&cate_no=86&display_group=1,라곰,11
https://medihealshop.com/product/밀도-보습-히알루론산-클렌저-120ml/1520/,메디힐,10
https://www.theskinfood.com/shop/shopdetail.html?branduid=1464&search=%ED%8F%BC&sort=order&xcode=005&mcode=034&scode=&GfDT=bG53VQ%3D%3D,스킨푸드,10
https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,메디큐브,10
https://www.theskinfood.com/shop/shopdetail.html?branduid=10321966&search=%ED%8F%BC&sort=order&xcode=005&mcode=042&scode=&GfDT=bml9W1Q%3D#,스킨푸드,10
https://anua.kr/product/detail.html?product_no=335&cate_no=24&display_group=1,아누아,10
https://anua.kr/product/detail.html?product_no=348,아누아,10
https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,아로마티카,10
https://dewytree.com/product/detail.html?product_no=686&cate_no=54&display_group=1,듀이트리,10
https://beyond.co.kr/product/detail.html?product_no=1396,비욘드,10
https://benetus.imweb.me/cleanser/?idx=1,베네투스,10
https://aromatica.co/product/detail.html?product_no=2202&cate_no=827&display_group=1,아로마티카,10
https://anua.kr/product/detail.html?product_no=463&cate_no=24&display_group=1,아누아,10
https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,스킨푸드,10
https://sungboon.com/product/%EC%84%BC%ED%85%94%EB%9D%BD%ED%86%A0-%EC%95%84%ED%81%AC%EB%A6%AC%EC%8A%A4-%ED%81%B4%EB%A6%AC%EC%96%B4%EB%A7%81-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/584/category/494/display/1/,성분에디터,10
https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm95W1U%3D,이아소,9
https://www.larocheposay.co.kr/product/view/4397.do?srsltid=AfmBOoqc6tG5OPY9IfcEpE66VJxlweVouBf9zbRX3VxraM4X8pN91Toa,라로슈포제,9
https://medipeel.co.kr/product/detail.html?product_no=2739&cate_no=499&display_group=1,메디필,9
https://aromatica.co/product/detail.html?product_no=2160&cate_no=827&display_group=1,아로마티카,9
https://banila.com/product/detail.html?product_no=676&cate_no=214&display_group=1,바닐라코,9
https://lagom.kr/product/detail.html?product_no=10&cate_no=86&display_group=1,라곰,9
https://blancnature.co.kr/product/best-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/13/category/45/display/1/,블랑네이처,9
https://banila.com/product/detail.html?product_no=687&cate_no=214&display_group=1,바닐라코,9
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,은율,9
https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,메디필,9
https://www.torriden.com/goods/goods_view.php?goodsNo=154,토리든,8
https://themedicube.co.kr/product/detail.html?product_no=2304&cate_no=44&display_group=1,메디큐브,8
https://themedicube.co.kr/product/detail.html?product_no=1927&cate_no=57&display_group=1,메디큐브,8
https://pyunkangyul.com/product/%EC%A7%84%EC%A0%95-%EC%95%84%ED%81%AC%EB%84%A4-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-100ml/374/category/231/display/1/,편강율,8
https://medipeel.co.kr/product/detail.html?product_no=2688&cate_no=499&display_group=1,메디필,8
https://anua.kr/product/detail.html?product_no=214,아누아,8
https://cellfusionc.co.kr/product/약산성-패리어-클렌징폼-165ml/267/,셀퓨전씨,8
https://clubclio.co.kr/shop/goodsView/0000005420#page1&id=0000005420,구달,8
https://anua.kr/product/detail.html?product_no=321&cate_no=24&display_group=1,아누아,8
https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,션리,8
https://m.bentoncosmetic.com/product/detail.html?product_no=558&cate_no=188&display_group=1,벤튼,8
https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739138&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bmt8W1o%3D,비플레인,8
https://pcalm.co.kr/product/%ED%94%BC%EC%BA%84-%EC%96%B8%EB%8D%94%ED%8F%AC%EC%96%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95/19/,피캄,8
https://sum37.com/product/detail.html?product_no=369&cate_no=24&display_group=1,숨37,8
https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,퓨어케이,7
https://www.cosrx.co.kr/shop/shopdetail.html?branduid=1176192&search=%C5%AC%B7%BB%C0%FA&sort=sellcnt&xcode=019&mcode=000&scode=&GfDT=bGh3Uw%3D%3D,코스알엑스,7
https://www.torriden.com/goods/goods_view.php?goodsNo=253,토리든,7
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%94%A5-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/117/category/45/display/1/,은율,7
https://brmudkorea.com/product/detail.html?product_no=13&cate_no=90&display_group=1,비알머드,7
https://clubclio.co.kr/shop/goodsView/0000006568#page1&id=0000006568,구달,7
https://illiyoon.com/product/detail.html?product_no=276,일리윤,7
https://dewytree.com/product/detail.html?product_no=610&cate_no=54&display_group=1,듀이트리,6
https://beautyofjoseon.co.kr/product/미감클렌징밤/16/,조선미녀,6
https://medipeel.co.kr/product/detail.html?product_no=2391&cate_no=499&display_group=1,메디필,6
https://onething.kr/product/%ED%9E%88%EC%95%8C%EB%A3%A8%EB%A1%9C%EB%8B%89-%EC%8A%A4%EC%BF%A0%EC%95%8C%EB%9E%80-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-120ml/494/category/1/display/7/?icid=MAIN.product_listmain_6,원씽,6
https://www.torriden.com/goods/goods_view.php?goodsNo=263,토리든,6
https://themedicube.co.kr/product/detail.html?product_no=2360&cate_no=44&display_group=1,메디큐브,5
https://banila.com/product/detail.html?product_no=682,바닐라코,5
https://medipeel.co.kr/product/detail.html?product_no=2855&cate_no=499&display_group=1,메디필,5
https://www.theskinfood.com/shop/shopdetail.html?branduid=10323543&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bm91W1w%3D,스킨푸드,5
https://www.innisfree.com/kr/ko/dp/product/35277,이니스프리,5
https://www.edkshop.com/product/detail.html?product_no=274&cate_no=132&display_group=1,이디케이,5
https://medipeel.co.kr/product/detail.html?product_no=3868&cate_no=499&display_group=1,메디필,5
https://clubclio.co.kr/shop/goodsView/0000005485,클럽클리오,5
https://dewytree.com/product/detail.html?product_no=1087&cate_no=54&display_group=1,듀이트리,5
https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005&mcode=033&scode=&GfDT=bm18W1o%3D,스킨푸드,5
https://stridex.co.kr/37/?idx=191,스트라이덱스,5
https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,더마겐,4
https://brmudkorea.com/product/detail.html?product_no=87&cate_no=90&display_group=1,비알엠유디,4
https://aromatica.co/product/detail.html?product_no=1305&cate_no=827&display_group=1,아로마티카,4
https://anua.kr/product/detail.html?product_no=330&cate_no=24&display_group=1,아누아,4
https://banila.com/product/detail.html?product_no=1154&cate_no=214&display_group=1,바닐라코,4
https://m.bentoncosmetic.com/product/detail.html?product_no=885&cate_no=188&display_group=1,벤튼,4
https://lagom.kr/product/detail.html?product_no=652&cate_no=86&display_group=1,라곰,4
https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,라곰,4
https://lagom.kr/product/detail.html?product_no=328&cate_no=86&display_group=1,라곰,4
https://medipeel.co.kr/product/detail.html?product_no=2904&cate_no=499&display_group=1,메디필,4
https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EC%95%84%ED%81%AC%EB%84%A4-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/130/category/45/display/1/,은율,4
https://jayjun.co.kr/product/detail.html?product_no=1476,제이준,4
https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,헉슬리,4
https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,듀이트리,4
https://imfrom.co.kr/product/%ED%94%BC%EA%B7%B8-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/204/category/175/display/1/,아임프롬,4
https://www.thefaceshop.com/mall/product/product-view.jsp?dpid=AF013656,닥터벨머,4
https://numbuzin.com/product/2%EB%B2%88-%EB%94%A5%ED%81%B4%EB%A6%B0-%EC%83%9D%ED%81%AC%EB%A6%BC-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-120ml/31/category/61/display/1/,넘버즈인,4
https://paparecipe.com/product/블레미쉬-효소-파우더-클렌저-50g/986/,파파레서피,4
https://www.suiskin.co.kr/product/detail.html?product_no=170&cate_no=83&display_group=1,수이스킨,4
https://www.dr-g.co.kr/item/4359?pc=4&cc=14,닥터지,4
https://themedicube.co.kr/product/detail.html?product_no=356&cate_no=44&display_group=1,메디큐브,4
https://roundlab.co.kr/product/detail.html?product_no=160,라운드랩,4
https://mixsoon.co.kr/product/detail.html?product_no=776&cate_no=106&display_group=1,믹순,4
https://www.iaso.co.kr/shop/shopdetail.html?branduid=44&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm19W1o%3D,이아소,4
https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,수이스킨,3
https://www.theskinfood.com/shop/shopdetail.html?branduid=993&xcode=036&mcode=001&scode=003,스킨푸드,3
https://www.elimerek.com/shop/shopdetail.html?branduid=3557807&xcode=001&mcode=001&scode=&type=Y&sort=regdate&current_category=001001&search=&GfDT=bWl3VQ%3D%3D,엘리메르,3
https://whataskin.co.kr/product/%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B0%94%ED%95%98-55-%EC%95%BD%EC%82%B0%EC%84%B1-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-200ml/11/category/29/display/1/,와더스킨,3
https://www.naturerepublic.com/goods/goods/view?no=9990,네이처리퍼블릭,3
https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,블라이드,3
https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,아임프롬,3
https://banila.com/product/detail.html?product_no=689&cate_no=214&display_group=1,바닐라코,3
https://imfrom.co.kr/product/detail.html?product_no=234&cate_no=175&display_group=1,아임프롬,3
