set_id,sku_pos,brand_ko,fp_url,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
r2_main_01692,2,아임프롬,https://imfrom.co.kr/product/detail.html?product_no=205&cate_no=175&display_group=1,https://imfrom.co.kr/product/detail.html?product_no=205&cate_no=175&display_group=1,False,3653.0,32.0,8.0,48.0,43.0,9.0,5.0,27.0,1.0,0.964,28000.0,2.0,,1.0,4.0,2.0,0.0,1.0,200.0,,,2.0,1.0,0.0
r2_main_01692,3,토리든,https://www.torriden.com/goods/goods_view.php?goodsNo=158,https://www.torriden.com/goods/goods_view.php?goodsNo=158,False,9014.0,64.0,1.0,151.0,64.0,13.0,0.0,40.0,0.0,1.0,5000.0,2.0,,4.0,7.0,0.0,0.0,0.0,200.0,,,1.0,0.0,0.0
r2_main_01693,1,듀이트리,https://dewytree.com/product/detail.html?product_no=938&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=938&cate_no=54&display_group=1,False,3460.0,57.0,3.0,52.0,23.0,2.0,6.0,11.0,1.0,0.917,16000.0,4.0,,3.0,7.0,0.0,0.0,0.0,150.0,4.8,65.0,2.0,2.0,0.0
r2_main_01693,2,일리윤,https://illiyoon.com/product/detail.html?product_no=276,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
r2_main_01693,3,믹순,https://mixsoon.co.kr/product/detail.html?product_no=282&cate_no=106&display_group=1,https://mixsoon.co.kr/product/detail.html?product_no=282&cate_no=106&display_group=1,False,11689.0,56.0,8.0,97.0,45.0,14.0,6.0,32.0,0.0,1.0,15000.0,1.0,,4.0,6.0,10.0,0.0,1.0,300.0,4.8,345.0,3.0,5.0,0.0
r2_main_01694,1,숨37,https://sum37.com/product/로시크숨마-폼클렌저-기획/281/,https://sum37.com/product/로시크숨마-폼클렌저-기획/281/,False,5509.0,48.0,7.0,92.0,30.0,5.0,6.0,27.0,0.0,1.0,72000.0,0.0,,1.0,2.0,3.0,0.0,0.0,,5.0,35.0,2.0,1.0,0.0
r2_main_01694,2,라곰,https://lagom.kr/product/detail.html?product_no=132&cate_no=86&display_group=1,https://lagom.kr/product/detail.html?product_no=132&cate_no=86&display_group=1,False,11888.0,61.0,7.0,74.0,84.0,8.0,6.0,16.0,0.0,1.0,18000.0,4.0,,3.0,12.0,3.0,0.0,0.0,350.0,5.0,54.0,2.0,3.0,0.0
r2_main_01694,3,비레디,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,https://brdy-official.com/product/시카페인-트러블-리셋-클렌징폼/30/,False,22251.0,67.0,12.0,188.0,42.0,20.0,6.0,44.0,1.0,0.978,19500.0,5.0,6.3,3.0,59.0,0.0,0.0,1.0,,,,3.0,1.0,0.0
r2_main_01695,1,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%8,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%84%b1-5-5-%ed%8f%bc-%ed%81%b4%eb%a0%8c%ec%a0%80-150ml-2/,False,4603.0,41.0,3.0,366.0,16.0,23.0,6.0,22.0,0.0,1.0,12000.0,0.0,,3.0,12.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_01695,2,벤튼,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150g-%EB%B9%84%EA%B1%B4/17/category/188/display/1/#enp_mbris,False,13400.0,97.0,9.0,153.0,119.0,16.0,6.0,35.0,0.0,1.0,9000.0,3.0,,2.0,5.0,0.0,1.0,0.0,,4.9,362.0,1.0,2.0,0.0
r2_main_01695,3,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=68,https://myrealbarrier.co.kr/product/detail.html?product_no=68,False,17418.0,134.0,12.0,216.0,61.0,59.0,6.0,95.0,0.0,1.0,33200.0,4.0,,3.0,78.0,23.0,0.0,1.0,220.0,5.0,14.0,3.0,2.0,0.0
r2_main_01696,1,수이스킨,https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,https://www.suiskin.co.kr/product/detail.html?product_no=327&cate_no=83&display_group=1,False,9930.0,42.0,4.0,89.0,16.0,11.0,5.0,18.0,0.0,1.0,7900.0,2.0,,2.0,13.0,0.0,1.0,0.0,80.0,,,0.0,1.0,0.0
r2_main_01696,2,라곰,https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,False,11007.0,77.0,7.0,67.0,64.0,8.0,6.0,14.0,0.0,1.0,4000.0,9.0,,1.0,12.0,0.0,0.0,0.0,20.0,5.0,8.0,2.0,3.0,0.0
r2_main_01696,3,이니스프리,https://www.innisfree.com/kr/ko/dp/product/35277,https://www.innisfree.com/kr/ko/dp/product/35277,False,2893.0,16.0,1.0,163.0,32.0,8.0,6.0,9.0,2.0,0.818,1000.0,8.0,,1.0,21.0,0.0,0.0,0.0,,4.9,30064.0,2.0,2.0,0.0
r2_main_01697,1,메이크프렘,https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,False,4286.0,74.0,1.0,117.0,12.0,5.0,0.0,24.0,0.0,1.0,9900.0,1.0,,2.0,4.0,0.0,0.0,0.0,170.0,,,1.0,2.0,0.0
r2_main_01697,2,퐁당,https://pongdangshop.com/product/detail.html?product_no=147&cate_no=117&display_group=1,https://pongdangshop.com/product/detail.html?product_no=147&cate_no=117&display_group=1,False,11415.0,77.0,8.0,104.0,41.0,19.0,6.0,15.0,0.0,1.0,15000.0,1.0,,2.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
r2_main_01697,3,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%8,https://www.etude.com/shop/category/cleanser/cleanser-all/%ec%88%9c%ec%a0%95-%ec%95%bd%ec%82%b0%ec%84%b1-5-5-%ed%8f%bc-%ed%81%b4%eb%a0%8c%ec%a0%80-150ml-2/,False,4603.0,41.0,3.0,366.0,16.0,23.0,6.0,22.0,0.0,1.0,12000.0,0.0,,3.0,12.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
r2_main_01698,1,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=1927&cate_no=57&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=1927&cate_no=57&display_group=1,False,13000.0,127.0,5.0,115.0,79.0,4.0,9.0,33.0,1.0,0.971,21300.0,2.0,,6.0,9.0,1.0,0.0,0.0,205.0,4.6,184.0,2.0,2.0,1.0
r2_main_01698,2,메디필,https://medipeel.co.kr/product/detail.html?product_no=3301&cate_no=728&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3301&cate_no=728&display_group=1,False,11112.0,42.0,3.0,88.0,33.0,14.0,5.0,14.0,0.0,1.0,30000.0,1.0,,4.0,4.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_01698,3,나인위시스,https://9wishes.co.kr/product/%EB%9D%BC%EC%9D%B4%EC%8A%A4-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A,https://9wishes.co.kr/product/%EB%9D%BC%EC%9D%B4%EC%8A%A4-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80/98/category/78/display/1/,False,9498.0,70.0,3.0,87.0,47.0,2.0,10.0,13.0,0.0,1.0,17600.0,3.0,,2.0,7.0,0.0,0.0,0.0,,4.9,173.0,2.0,3.0,0.0
r2_main_01699,1,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=125,https://myrealbarrier.co.kr/product/detail.html?product_no=125,False,14338.0,128.0,12.0,218.0,57.0,49.0,6.0,66.0,0.0,1.0,19000.0,5.0,,4.0,110.0,14.0,0.0,0.0,200.0,,,2.0,2.0,0.0
r2_main_01699,2,숨37,https://sum37.com/product/detail.html?product_no=374&cate_no=24&display_group=1,https://sum37.com/product/detail.html?product_no=374&cate_no=24&display_group=1,False,7085.0,80.0,7.0,100.0,29.0,5.0,6.0,27.0,0.0,1.0,9000.0,0.0,,5.0,1.0,3.0,0.0,0.0,,5.0,41.0,2.0,1.0,0.0
r2_main_01699,3,듀이트리,https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=963&cate_no=54&display_group=1,False,3272.0,33.0,3.0,44.0,17.0,2.0,6.0,14.0,0.0,1.0,38000.0,1.0,,1.0,2.0,1.0,0.0,0.0,400.0,4.8,54.0,2.0,2.0,0.0
r2_main_01700,1,일소,https://ilso.kr/product/new-%EC%96%B4%EC%84%B1%EC%B4%88%EB%AF%BC%EA%B0%90-pdrn-%EC%95%A1%ED%8B%B0%EB,https://ilso.kr/product/new-%EC%96%B4%EC%84%B1%EC%B4%88%EB%AF%BC%EA%B0%90-pdrn-%EC%95%A1%ED%8B%B0%EB%B8%8C-%EB%B2%84%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A0%80/211/category/118/display/1/,False,8555.0,35.0,4.0,70.0,28.0,9.0,5.0,4.0,0.0,1.0,18000.0,0.0,,3.0,3.0,0.0,0.0,0.0,,,,1.0,0.0,0.0
r2_main_01700,2,메디팜,https://itempage3.auction.co.kr/DetailView.aspx?itemno=B873273622,https://itempage3.auction.co.kr/DetailView.aspx?itemno=B873273622,False,22437.0,117.0,0.0,380.0,212.0,32.0,5.0,193.0,0.0,1.0,5000.0,2.0,,1.0,85.0,0.0,0.0,0.0,220.0,4.7,1860.0,2.0,3.0,0.0
r2_main_01700,3,비플레인,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&s,https://www.beplain.co.kr/shop/shopdetail.html?branduid=10739403&xcode=013&mcode=001&scode=&type=Y&sort=manual&current_category=013001&search=&GfDT=bm17W10%3D,False,3430.0,37.0,5.0,56.0,35.0,17.0,6.0,39.0,0.0,1.0,10500.0,3.0,,4.0,3.0,0.0,0.0,0.0,120.0,,,1.0,1.0,0.0
r2_main_01701,1,센텔리안24,https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,False,12481.0,123.0,7.0,154.0,109.0,24.0,10.0,31.0,0.0,1.0,25900.0,1.0,,2.0,1.0,1.0,0.0,0.0,,4.9,1192.0,2.0,3.0,0.0
r2_main_01701,2,메디필,https://medipeel.co.kr/product/detail.html?product_no=3917&cate_no=728&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3917&cate_no=728&display_group=1,False,10932.0,47.0,2.0,87.0,44.0,14.0,5.0,15.0,0.0,1.0,30000.0,0.0,,5.0,2.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_01701,3,일소,https://ilso.kr/product/new-%EC%96%B4%EC%84%B1%EC%B4%88%EB%AF%BC%EA%B0%90-pdrn-%EC%95%A1%ED%8B%B0%EB,https://ilso.kr/product/new-%EC%96%B4%EC%84%B1%EC%B4%88%EB%AF%BC%EA%B0%90-pdrn-%EC%95%A1%ED%8B%B0%EB%B8%8C-%EB%B2%84%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A0%80/211/category/118/display/1/,False,8555.0,35.0,4.0,70.0,28.0,9.0,5.0,4.0,0.0,1.0,18000.0,0.0,,3.0,3.0,0.0,0.0,0.0,,,,1.0,0.0,0.0
r2_main_01702,1,편강율,https://pyunkangyul.com/product/약산성-모공-딥-클렌징폼-100ml/134/category/95/display/1/,https://pyunkangyul.com/product/약산성-모공-딥-클렌징폼-100ml/134/category/95/display/1/,False,12251.0,103.0,6.0,141.0,72.0,13.0,6.0,26.0,2.0,0.929,9900.0,8.0,,1.0,24.0,0.0,1.0,1.0,100.0,4.7,161.0,3.0,4.0,0.0
r2_main_01702,2,리얼베리어,https://myrealbarrier.co.kr/product/detail.html?product_no=87&cate_no=48&display_group=1,https://myrealbarrier.co.kr/product/detail.html?product_no=87&cate_no=48&display_group=1,False,13589.0,118.0,12.0,224.0,93.0,47.0,6.0,95.0,0.0,1.0,59800.0,9.0,,3.0,26.0,34.0,0.0,1.0,400.0,,,3.0,2.0,0.0
r2_main_01702,3,나인위시스,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8,https://9wishes.co.kr/product/%ED%95%98%EC%9D%B4%EB%93%9C%EB%9D%BC-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80-200ml/278/category/78/display/1/,False,9604.0,73.0,3.0,82.0,50.0,2.0,10.0,19.0,0.0,1.0,15400.0,1.0,,1.0,2.0,5.0,0.0,0.0,200.0,5.0,13.0,2.0,2.0,0.0
r2_main_01703,1,퓨어케이,https://purek.co.kr/product/detail.html?product_no=9&cate_no=25&display_group=1,https://purek.co.kr/product/detail.html?product_no=9&cate_no=25&display_group=1,False,10612.0,62.0,7.0,97.0,36.0,11.0,10.0,27.0,0.0,1.0,13900.0,2.0,,4.0,10.0,0.0,0.0,1.0,,1.0,1.0,1.0,0.0,0.0
r2_main_01703,2,일리윤,https://illiyoon.com/product/detail.html?product_no=276,https://illiyoon.com/product/detail.html?product_no=276,False,8626.0,80.0,11.0,211.0,48.0,13.0,10.0,29.0,0.0,1.0,18900.0,2.0,,4.0,24.0,6.0,0.0,0.0,250.0,,,2.0,1.0,0.0
r2_main_01703,3,아누아,https://anua.kr/product/detail.html?product_no=432&cate_no=24&display_group=1,https://anua.kr/product/detail.html?product_no=432&cate_no=24&display_group=1,False,10912.0,92.0,3.0,133.0,34.0,15.0,9.0,21.0,0.0,1.0,14000.0,4.0,,7.0,17.0,0.0,0.0,0.0,,4.8,14.0,2.0,2.0,0.0
r2_main_01704,1,메디필,https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3916&cate_no=728&display_group=1,False,10999.0,45.0,2.0,87.0,42.0,14.0,5.0,15.0,0.0,1.0,30000.0,0.0,,6.0,14.0,0.0,0.0,0.0,120.0,,,2.0,1.0,0.0
r2_main_01704,2,에뛰드,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%b2%a0%ec%9d%b4%ed%82%b9-%ed%8c%8c%ec%9a%b0%eb%8d%94-%eb%aa%a8%ea%b3%b5-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-160g/,False,4288.0,22.0,3.0,366.0,16.0,21.0,6.0,14.0,0.0,1.0,8000.0,2.0,,0.0,19.0,0.0,1.0,0.0,160.0,,,1.0,0.0,0.0
r2_main_01704,3,아비브,https://abib.com/product/포어-클레이-팩-클렌저-어성초-차콜-팩-투-폼/597/,https://abib.com/product/포어-클레이-팩-클렌저-어성초-차콜-팩-투-폼/597/,False,6829.0,49.0,4.0,266.0,77.0,16.0,11.0,18.0,3.0,0.857,24000.0,4.0,,7.0,60.0,3.0,0.0,1.0,120.0,4.7,96.0,3.0,4.0,0.0
r2_main_01705,1,아크웰,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,False,12140.0,39.0,2.0,76.0,21.0,13.0,0.0,16.0,0.0,1.0,3000.0,3.0,,1.0,5.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
r2_main_01705,2,아임프롬,https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,False,3930.0,32.0,8.0,48.0,43.0,9.0,5.0,29.0,0.0,1.0,24000.0,1.0,,3.0,7.0,2.0,0.0,1.0,,,,2.0,1.0,0.0
r2_main_01705,3,듀이트리,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,False,3263.0,62.0,3.0,52.0,23.0,2.0,6.0,7.0,0.0,1.0,14000.0,1.0,,1.0,2.0,0.0,0.0,0.0,150.0,4.9,1152.0,2.0,2.0,0.0
r2_main_01706,1,아로마티카,https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,https://aromatica.co/product/detail.html?product_no=1149&cate_no=827&display_group=1,False,23098.0,83.0,5.0,268.0,127.0,17.0,6.0,46.0,6.0,0.885,24000.0,6.0,,2.0,30.0,5.0,1.0,1.0,145.0,4.9,732.0,3.0,4.0,0.0
r2_main_01706,2,메디힐,https://medihealshop.com/product/밀도-보습-히알루론산-클렌저-120ml/1520/,https://medihealshop.com/product/밀도-보습-히알루론산-클렌저-120ml/1520/,False,10923.0,72.0,7.0,121.0,15.0,5.0,6.0,26.0,0.0,1.0,9900.0,3.0,,9.0,23.0,2.0,0.0,0.0,120.0,4.9,13.0,2.0,1.0,0.0
r2_main_01706,3,메디필,https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=2834&cate_no=499&display_group=1,False,11051.0,38.0,3.0,73.0,38.0,13.0,6.0,15.0,0.0,1.0,18700.0,0.0,,7.0,2.0,0.0,0.0,0.0,150.0,5.0,1.0,2.0,2.0,0.0
r2_main_01707,1,아크웰,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,False,12140.0,39.0,2.0,76.0,21.0,13.0,0.0,16.0,0.0,1.0,3000.0,3.0,,1.0,5.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
r2_main_01707,2,이아소,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=,https://www.iaso.co.kr/shop/shopdetail.html?branduid=2542486&xcode=005&mcode=001&scode=&type=Y&sort=manual&current_category=005001&search=&GfDT=bm95W1U%3D,False,4323.0,31.0,5.0,105.0,40.0,6.0,0.0,10.0,0.0,1.0,19000.0,3.0,,1.0,8.0,0.0,0.0,0.0,100.0,,,2.0,1.0,0.0
r2_main_01707,3,메디필,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3915&cate_no=728&display_group=1,False,11187.0,41.0,2.0,72.0,43.0,13.0,5.0,14.0,0.0,1.0,30000.0,1.0,,5.0,14.0,0.0,0.0,0.0,20.0,,,2.0,1.0,0.0
r2_main_01708,1,비알엠유디,https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,False,8215.0,156.0,4.0,297.0,86.0,14.0,10.0,97.0,0.0,1.0,43900.0,2.0,,3.0,12.0,2.0,0.0,0.0,110.0,4.6,7.0,2.0,2.0,0.0
r2_main_01708,2,아누아,https://anua.kr/product/detail.html?product_no=254,https://anua.kr/product/detail.html?product_no=254,False,10987.0,94.0,3.0,140.0,34.0,15.0,9.0,22.0,0.0,1.0,14000.0,4.0,,7.0,21.0,0.0,0.0,0.0,150.0,4.9,1192.0,2.0,3.0,0.0
r2_main_01708,3,파티온,https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%,https://fation.co.kr/product/2023-%ED%99%94%ED%95%B4-%EC%97%AC%EB%93%9C%EB%A6%84-%EA%B8%B0%EB%8A%A5%EC%84%B1-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-1%EC%9C%84-%EB%85%B8%EC%8A%A4%EC%B9%B4%EB%82%98%EC%9D%B8-%ED%8A%B8%EB%9F%AC%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/663/category/101/display/1/,False,14843.0,51.0,11.0,99.0,45.0,14.0,6.0,38.0,0.0,1.0,22000.0,2.0,,3.0,19.0,0.0,0.0,0.0,150.0,5.0,43.0,2.0,2.0,0.0
r2_main_01709,1,헤밀르,https://hemille.com/product/detail.html?product_no=56&cate_no=55&display_group=1,https://hemille.com/product/detail.html?product_no=56&cate_no=55&display_group=1,False,12993.0,63.0,9.0,110.0,25.0,18.0,6.0,17.0,0.0,1.0,79900.0,1.0,,3.0,3.0,0.0,0.0,0.0,,4.6,11.0,2.0,1.0,0.0
r2_main_01709,2,스트라이덱스,https://stridex.co.kr/37/?idx=191,https://stridex.co.kr/37/?idx=191,False,3116.0,32.0,0.0,42.0,18.0,2.0,14.0,8.0,0.0,1.0,9900.0,1.0,,0.0,2.0,0.0,0.0,0.0,150.0,4.8,10.0,2.0,1.0,0.0
r2_main_01709,3,잇츠스킨,https://www.itsskin.com/goods/goods_view.php?goodsNo=1000001246,https://www.itsskin.com/goods/goods_view.php?goodsNo=1000001246,False,5460.0,106.0,1.0,197.0,51.0,15.0,0.0,41.0,0.0,1.0,3000.0,5.0,,0.0,10.0,0.0,0.0,0.0,100.0,,,2.0,1.0,1.0
r2_main_01710,1,메디필,https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,https://medipeel.co.kr/product/detail.html?product_no=3409&cate_no=499&display_group=1,False,11011.0,38.0,2.0,72.0,36.0,13.0,5.0,14.0,0.0,1.0,35000.0,0.0,,5.0,2.0,0.0,0.0,0.0,50.0,,,2.0,1.0,0.0
r2_main_01710,2,벤튼,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150g-%EB%B9%84%EA%B1%B4/17/category/188/display/1/#enp_mbris,False,13400.0,97.0,9.0,153.0,119.0,16.0,6.0,35.0,0.0,1.0,9000.0,3.0,,2.0,5.0,0.0,1.0,0.0,,4.9,362.0,1.0,2.0,0.0
r2_main_01710,3,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2713&cate_no=308&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=2713&cate_no=308&display_group=1,False,12590.0,85.0,5.0,104.0,36.0,4.0,8.0,28.0,0.0,1.0,45400.0,2.0,,6.0,2.0,0.0,0.0,0.0,500.0,,,1.0,0.0,1.0
r2_main_01711,1,더마겐,https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%,https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,False,11435.0,74.0,6.0,124.0,24.0,17.0,6.0,54.0,0.0,1.0,24000.0,3.0,,1.0,1.0,0.0,0.0,0.0,180.0,4.7,214.0,2.0,3.0,0.0
r2_main_01711,2,아크웰,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,https://m.e-giverny.com/goods/goods_view.php?goodsNo=674,False,12140.0,39.0,2.0,76.0,21.0,13.0,0.0,16.0,0.0,1.0,3000.0,3.0,,1.0,5.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
r2_main_01711,3,메디큐브,https://themedicube.co.kr/product/detail.html?product_no=2304&cate_no=44&display_group=1,https://themedicube.co.kr/product/detail.html?product_no=2304&cate_no=44&display_group=1,False,13529.0,120.0,5.0,130.0,68.0,4.0,9.0,31.0,0.0,1.0,21300.0,2.0,,8.0,2.0,0.0,0.0,0.0,,4.7,212.0,2.0,2.0,1.0
r2_main_01712,1,메이크프렘,https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,https://www.makeprem.com/goods/goods_view.php?goodsNo=1037,False,4286.0,74.0,1.0,117.0,12.0,5.0,0.0,24.0,0.0,1.0,9900.0,1.0,,2.0,4.0,0.0,0.0,0.0,170.0,,,1.0,2.0,0.0
r2_main_01712,2,션리,https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,False,11972.0,90.0,3.0,105.0,76.0,10.0,6.0,15.0,0.0,1.0,16000.0,2.0,,2.0,3.0,0.0,0.0,0.0,120.0,5.0,1035.0,2.0,2.0,0.0
r2_main_01712,3,바이오던스,https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,https://biodance.co.kr/product/콜라겐-팩-투-폼-클렌저/335/,False,4304.0,64.0,7.0,80.0,21.0,2.0,6.0,16.0,0.0,1.0,22000.0,2.0,,4.0,2.0,0.0,0.0,0.0,150.0,4.9,63.0,1.0,3.0,0.0
r2_main_01713,1,원씽,https://onething.kr/product/%EC%96%B4%EC%84%B1%EC%B4%88-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%BC%ED%81%,https://onething.kr/product/%EC%96%B4%EC%84%B1%EC%B4%88-%EC%95%BD%EC%82%B0%EC%84%B1-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-150ml/233/category/1/display/7/?icid=MAIN.product_listmain_6,False,5139.0,67.0,8.0,71.0,23.0,10.0,6.0,19.0,0.0,1.0,21000.0,2.0,,3.0,3.0,0.0,0.0,1.0,150.0,4.8,360.0,3.0,2.0,0.0
r2_main_01713,2,바닐라코,https://banila.com/product/detail.html?product_no=680,https://banila.com/product/detail.html?product_no=680,False,4071.0,48.0,5.0,63.0,61.0,16.0,10.0,17.0,0.0,1.0,16000.0,0.0,,1.0,2.0,0.0,0.0,0.0,150.0,4.9,192.0,2.0,4.0,0.0
r2_main_01713,3,비알엠유디,https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,https://brmudkorea.com/product/detail.html?product_no=178&cate_no=90&display_group=1,False,8215.0,156.0,4.0,297.0,86.0,14.0,10.0,97.0,0.0,1.0,43900.0,2.0,,3.0,12.0,2.0,0.0,0.0,110.0,4.6,7.0,2.0,2.0,0.0
r2_main_01714,1,듀이트리,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,https://dewytree.com/product/detail.html?product_no=688&cate_no=54&display_group=1,False,3263.0,62.0,3.0,52.0,23.0,2.0,6.0,7.0,0.0,1.0,14000.0,1.0,,1.0,2.0,0.0,0.0,0.0,150.0,4.9,1152.0,2.0,2.0,0.0
r2_main_01714,2,아누아,https://anua.kr/product/detail.html?product_no=330&cate_no=24&display_group=1,https://anua.kr/product/detail.html?product_no=330&cate_no=24&display_group=1,False,10941.0,95.0,3.0,135.0,34.0,15.0,9.0,22.0,0.0,1.0,13500.0,4.0,,7.0,18.0,0.0,0.0,0.0,,4.9,51.0,2.0,3.0,0.0
