resolved_url,pl_score,pl_prob,exposure_count,top1_count,avg_rank
https://graymelin.com/product/%EC%91%A5-%ED%93%A8%EC%96%B4-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%B8-150ml-%EB%B3%B4%EC%86%A1%EC%A7%84%EC%A0%95/501/category/61/display/1/,1.272236949014101,0.00014955685196716326,19,8,1.6842105263157894
https://graymelin.com/product/%EC%95%84%EB%A5%B4%EA%B0%84-%EC%98%A4%EC%9D%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-300ml/541/category/61/display/1/,-0.7519565986795084,1.975650992646792e-05,19,6,1.9473684210526316
https://graymelin.com/product/11-%ED%81%AC%EB%A0%88%EC%9D%B4%EC%A7%80-%EB%8C%80%EC%9A%A9%EB%9F%89-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%B8-500ml/420/category/61/display/1/,-0.6972925213537449,2.0866544418685243e-05,24,5,1.9583333333333333
https://hemille.com/product/detail.html?product_no=490&cate_no=55&display_group=1,-2.8108745587490587,2.5207717219126372e-06,13,1,2.4615384615384617
https://hemille.com/product/detail.html?product_no=56&cate_no=55&display_group=1,-5.695552048631155,1.408425898332784e-07,11,0,2.8181818181818183
https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,-4.161306219697867,6.532034949122023e-07,24,1,2.6666666666666665
https://illiyoon.com/product/detail.html?product_no=274,3.904351677797733,0.0020793098817943256,20,17,1.2
https://illiyoon.com/product/detail.html?product_no=275,2.6405228753689136,0.0005875506926243425,25,14,1.52
https://illiyoon.com/product/detail.html?product_no=276,1.1658402301535702,0.00013446176484718455,23,8,1.8695652173913044
https://illumiel.co.kr/product/%EC%9D%BC%EB%A3%A8%EB%AF%B8%EC%97%98-%EB%A7%88%EC%9D%BC%EB%93%9C-%ED%81%B4%EB%A6%AC%EC%96%B4-%EC%88%9C%EC%8B%B9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/28/category/51/display/1/,-0.02576751738280911,4.084041418364719e-05,33,12,1.8181818181818181
https://ilso.kr/product/%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8C%A9%ED%8F%BC-%EA%B8%B0%ED%9A%8D-%EC%A6%9D%EC%A0%95-%EC%84%B8%EC%95%88-%ED%97%A4%EC%96%B4%EB%B0%B4%EB%93%9C/200/category/118/display/1/,-5.121100128924533,2.501585213469059e-07,27,1,2.888888888888889
https://ilso.kr/product/new-%EC%96%B4%EC%84%B1%EC%B4%88%EB%AF%BC%EA%B0%90-pdrn-%EC%95%A1%ED%8B%B0%EB%B8%8C-%EB%B2%84%EB%B8%94-%ED%81%B4%EB%A0%8C%EC%A0%80/211/category/118/display/1/,-3.5413864941192115,1.2141608237546594e-06,19,0,2.789473684210526
https://imfrom.co.kr/product/%ED%94%BC%EA%B7%B8-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/204/category/175/display/1/,0.01163002453359669,4.239666386778209e-05,15,1,2.2
https://imfrom.co.kr/product/detail.html?product_no=202&cate_no=175&display_group=1,0.293474538964772,5.619985580841775e-05,13,2,1.9230769230769231
https://imfrom.co.kr/product/detail.html?product_no=205&cate_no=175&display_group=1,2.3257235826071425,0.0004288740280303645,13,9,1.3846153846153846
https://imfrom.co.kr/product/detail.html?product_no=206&cate_no=175&display_group=1,-2.6316363442860196,3.0156135479259617e-06,12,0,2.5
https://imfrom.co.kr/product/detail.html?product_no=215&cate_no=175&display_group=1,3.660911750181972,0.0016300262572722386,8,6,1.25
https://imfrom.co.kr/product/detail.html?product_no=234&cate_no=175&display_group=1,2.6065347381510917,0.0005679164940504242,11,5,1.5454545454545454
https://imfrom.co.kr/product/detail.html?product_no=245&cate_no=175&display_group=1,-3.9759185121646374,7.862512666874434e-07,15,0,2.6
https://imfrom.co.kr/product/detail.html?product_no=246&cate_no=175&display_group=1,6.073074839436617,0.018187948650561076,13,12,1.0769230769230769
https://imfrom.co.kr/product/detail.html?product_no=247&cate_no=175&display_group=1,-1.2537352001655249,1.196163508630088e-05,15,2,2.1333333333333333
https://imfrom.co.kr/product/detail.html?product_no=248&cate_no=175&display_group=1,0.6714087756893966,8.201059349918011e-05,14,3,2.142857142857143
https://itempage3.auction.co.kr/DetailView.aspx?itemno=B873273622,1.4312975866432534,0.00017534180473619432,25,12,1.68
https://jmsolution.com/product/솔루션-pdrn-클렌징-폼-120ml-2개-세트/3413/,-1.1889936635518865,1.2761667978517594e-05,29,4,2.206896551724138
https://jumiso.co.kr/product/%EA%B8%80%EB%A1%9C%EC%9A%B0%ED%94%BD1%EC%9C%84-%ED%8F%AC%EC%96%B4-%ED%93%A8%EB%A6%AC%ED%8C%8C%EC%9E%89-%EC%82%B4%EB%A6%AC%EC%8B%A4%EC%82%B0-%ED%8F%AC%EB%B0%8D-%ED%81%B4%EB%A0%8C%EC%A0%80-120g/66/category/44/display/1/,-2.0549340808981738,5.368269328321147e-06,28,2,2.5
https://kr.melixirskincare.com/product/만다린-모닝-페이스-클렌저-250ml/241/,-1.630919779632951,8.203163500474501e-06,24,3,2.2916666666666665
https://lagom.kr/product/detail.html?product_no=10&cate_no=86&display_group=1,3.172048704590469,0.0009997331134739445,6,4,1.3333333333333333
https://lagom.kr/product/detail.html?product_no=11&cate_no=86&display_group=1,3.3119102767928528,0.001149807629924183,18,10,1.4444444444444444
https://lagom.kr/product/detail.html?product_no=132&cate_no=86&display_group=1,3.807354694759224,0.0018870958651216736,7,6,1.1428571428571428
https://lagom.kr/product/detail.html?product_no=326&cate_no=86&display_group=1,-3.7293282448770166,1.0061301201190507e-06,14,1,2.642857142857143
https://lagom.kr/product/detail.html?product_no=327&cate_no=86&display_group=1,-1.4713081646556343,9.62276348126025e-06,14,2,2.2857142857142856
https://lagom.kr/product/detail.html?product_no=328&cate_no=86&display_group=1,0.06454959066773114,4.470070364134744e-05,13,5,1.8461538461538463
https://lagom.kr/product/detail.html?product_no=329&cate_no=86&display_group=1,2.2701795522098807,0.00040570212353775785,13,6,1.6923076923076923
https://lagom.kr/product/detail.html?product_no=484&cate_no=86&display_group=1,1.1618852706799612,0.0001339310242370732,21,11,1.6666666666666667
https://lagom.kr/product/detail.html?product_no=488&cate_no=86&display_group=1,-3.467034918944548,1.3078763740299262e-06,19,1,2.526315789473684
https://lagom.kr/product/detail.html?product_no=566&cate_no=69&display_group=1,-2.793842621632265,2.5640730533861197e-06,7,0,2.5714285714285716
https://lagom.kr/product/detail.html?product_no=572&cate_no=69&display_group=1,1.7151356299851899,0.00023289210606745853,8,4,1.625
https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,-2.2106762025763387,4.5940567151260465e-06,12,1,2.5
https://lagom.kr/product/detail.html?product_no=652&cate_no=86&display_group=1,4.838217519760065,0.005290442511945413,13,12,1.0769230769230769
https://lagom.kr/product/detail.html?product_no=9&cate_no=86&display_group=1,0.80554221018986,9.378283677288165e-05,18,6,1.8333333333333333
