item_id,brand_ko,resolved_url,appearances,top1_count,avg_rank,borda_score,price_krw,price_bucket,subtype,top1_rate,pair_wins,pair_comparisons,win_rate
https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005&mcode=033&scode=&GfDT=bm18W1o%3D,스킨푸드,https://www.theskinfood.com/shop/shopdetail.html?branduid=1796&search=%ED%8F%BC&sort=order&xcode=005&mcode=033&scode=&GfDT=bm18W1o%3D,52,5,2.3846153846153846,84.0,11000.0,low,foam,0.09615384615384616,32,104,0.3076923076923077
https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,퓨어케이,https://purek.co.kr/product/detail.html?product_no=10&cate_no=25&display_group=1,42,4,2.357142857142857,69.0,11400.0,low,foam,0.09523809523809523,27,84,0.32142857142857145
https://www.itsskin.com/goods/goods_view.php?goodsNo=1000001246,잇츠스킨,https://www.itsskin.com/goods/goods_view.php?goodsNo=1000001246,53,5,2.6792452830188678,70.0,3000.0,low,foam,0.09433962264150944,17,106,0.16037735849056603
https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,라곰,https://lagom.kr/product/detail.html?product_no=574&cate_no=69&display_group=1,32,3,2.5,48.0,22000.0,mid,oil,0.09375,16,64,0.25
https://mixsoon.co.kr/product/detail.html?product_no=820&cate_no=106&display_group=1,믹순,https://mixsoon.co.kr/product/detail.html?product_no=820&cate_no=106&display_group=1,11,1,2.0,22.0,15000.0,low,oil,0.09090909090909091,11,22,0.5
https://imfrom.co.kr/product/%ED%94%BC%EA%B7%B8-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/204/category/175/display/1/,아임프롬,https://imfrom.co.kr/product/%ED%94%BC%EA%B7%B8-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A0%80/204/category/175/display/1/,22,2,2.3181818181818183,37.0,18000.0,mid,foam,0.09090909090909091,15,44,0.3409090909090909
https://dewytree.com/product/detail.html?product_no=21&cate_no=54&display_group=1,듀이트리,https://dewytree.com/product/detail.html?product_no=21&cate_no=54&display_group=1,34,3,2.4411764705882355,53.0,3000.0,low,unknown,0.08823529411764706,19,68,0.27941176470588236
https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,더마겐,https://dermagen.co.kr/product/%EB%8D%94%EB%A7%88%EA%B2%90-%EC%95%84%ED%81%AC%EC%8B%B9-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A7%95-180ml/62/,34,3,2.4705882352941178,52.0,24000.0,high,foam,0.08823529411764706,18,68,0.2647058823529412
https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,션리,https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,46,4,2.5217391304347827,68.0,16000.0,mid,foam,0.08695652173913043,22,92,0.2391304347826087
https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-oil.html,설화수,https://www.sulwhasoo.com/kr/ko/products/gentle-cleansing-oil.html,23,2,2.5652173913043477,33.0,47000.0,high,oil,0.08695652173913043,10,46,0.21739130434782608
